,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
9927,e4a4fdbf-9e47-4593-a727-3fe1c20a7839,0e2eb49c-47b7-4be9-8ded-3bf99620cef2,Fully Paid,207702.0,Short Term,686.0,915553.0,10+ years,Home Mortgage,Debt Consolidation,11062.75,13.0,36.0,9.0,0.0,74537.0,103840.0,0.0,0.0
9929,fa53a0d7-5d41-41e1-9b30-8e523d1c653c,30e7c78d-516c-4178-b063-9dccce4ab54a,Charged Off,224950.0,Short Term,741.0,1025772.0,0 years,Home Mortgage,Debt Consolidation,15643.08,21.0,57.0,11.0,0.0,170468.0,427262.0,0.0,0.0
9930,408f4d38-23da-4b46-b04c-783659d38b67,e585620e-01f3-4a78-a33f-d9f0c29c7896,Fully Paid,326084.0,Short Term,724.0,1174162.0,5 years,Home Mortgage,Debt Consolidation,14346.52,16.4,45.0,11.0,0.0,429666.0,989076.0,0.0,0.0
9931,0e2f9238-d9a7-4626-923f-d4acf7f357ce,b6dfd501-ec05-42fe-8ceb-b0ba88d0d7b4,Fully Paid,109230.0,Short Term,746.0,543324.0,10+ years,Rent,Other,9186.5,21.5,300.0,2.0,0.0,0.0,0.0,0.0,0.0
9932,8aa680f7-4ffd-4250-bd83-4d9affc6f784,ead4eb05-c101-4520-a667-2415a392f65e,Fully Paid,222772.0,Short Term,735.0,1135117.0,10+ years,Rent,Debt Consolidation,16175.46,26.1,71.0,7.0,0.0,150651.0,334158.0,0.0,0.0
9933,32994629-124f-4632-860e-aa05af9ba253,d5e63fdd-bc1f-4736-9542-3a967f0602ee,Fully Paid,112222.0,Short Term,739.0,503975.0,3 years,Home Mortgage,Debt Consolidation,4619.66,22.3,79.0,8.0,1.0,123538.0,297990.0,1.0,0.0
9934,c6cc9a18-233b-4ec1-b32b-71340f17208d,9b2fb894-3e7e-45a6-9025-bbde445f44b9,Charged Off,69190.0,Short Term,717.0,1269903.0,10+ years,Own Home,Home Improvements,12170.07,23.4,300.0,7.0,0.0,480187.0,607662.0,0.0,0.0
9935,2670012f-e8b1-45e0-b3d5-ed42dccbb2d0,48af83bc-a382-4872-aa82-362c7d23c440,Fully Paid,398222.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,22440.52,31.0,22.0,20.0,0.0,478154.0,1006654.0,0.0,0.0
9936,efc7505e-918a-44ea-867b-9f3ebb1ab591,f9427e5d-3b60-495d-a80d-273e9f515c1b,Fully Paid,88924.0,Short Term,724.0,1174162.0,5 years,Rent,Home Improvements,8337.96,16.8,81.0,6.0,0.0,75753.0,271590.0,0.0,0.0
9938,b0987647-76a6-4667-8621-952545517adc,5bb655cb-0973-48c8-8caa-8419488ae5a3,Fully Paid,85888.0,Short Term,737.0,463657.0,6 years,Rent,Debt Consolidation,12673.0,10.2,300.0,20.0,0.0,261573.0,818576.0,0.0,0.0
9939,8b09c723-7187-4b29-9ad6-e75a9c9fb2a0,d7a8d578-cfef-4b0c-a7d5-30bbad8f84b7,Fully Paid,120604.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,2198.87,10.2,300.0,13.0,0.0,69122.0,414744.0,0.0,0.0
9940,d1164bbb-623a-45f5-99ce-c931c73e0382,a17f722d-1147-4eae-be7a-82a57abffa2a,Fully Paid,208362.0,Short Term,748.0,1148664.0,2 years,Rent,Debt Consolidation,21824.54,13.1,300.0,14.0,0.0,263720.0,869946.0,0.0,0.0
9941,6411714e-9181-4d5d-acb0-17025f65dde2,5ab3517d-a8b2-48ee-a027-443ff9fce1d0,Fully Paid,225170.0,Short Term,741.0,1402352.0,9 years,Rent,Debt Consolidation,24073.57,17.5,48.0,10.0,0.0,290263.0,484990.0,0.0,0.0
9942,89f761d4-7a09-44a1-9588-c481524da5f2,3d89fb8b-83bd-4892-8c64-7a787522206d,Charged Off,270644.0,Long Term,694.0,691106.0,3 years,Rent,Business Loan,14455.77,12.5,18.0,12.0,0.0,292809.0,659604.0,0.0,0.0
9943,d0a582ff-083b-4e95-8bcd-563248e2e1e6,676b2ffe-dd92-48dc-b844-858c8f57e225,Charged Off,234520.0,Long Term,724.0,1174162.0,1 year,Rent,Other,8540.12,9.6,300.0,7.0,0.0,252282.0,337678.0,0.0,0.0
9944,c62f76e2-2cf3-4eaa-8927-6ba917fd3e00,a7ca4401-66bd-4725-9e07-87f08711f6bf,Fully Paid,103444.0,Short Term,716.0,372210.0,0 years,Rent,Debt Consolidation,6637.84,15.8,300.0,6.0,1.0,52174.0,107668.0,1.0,0.0
9945,cd4696d0-d6a8-495c-b096-fda948f0b38b,5e9d654d-ab2b-4e80-a7bc-6453b4a90d32,Fully Paid,523974.0,Long Term,710.0,1204182.0,10+ years,Home Mortgage,Debt Consolidation,29301.8,24.9,300.0,10.0,0.0,305615.0,643390.0,0.0,0.0
9946,ca833659-ef70-4128-b00e-761f2b14d14a,964042d6-e293-4d99-a8e9-67262388775c,Fully Paid,511940.0,Short Term,699.0,1005689.0,10+ years,Home Mortgage,Debt Consolidation,14750.08,23.2,62.0,11.0,0.0,104956.0,300806.0,0.0,0.0
9947,259bc4c0-afa9-4d16-8d8a-3d057f893d47,8717eb69-c192-4b98-818f-0a0b33eff1a5,Fully Paid,174878.0,Short Term,733.0,1250561.0,10+ years,Home Mortgage,Debt Consolidation,25115.53,22.2,41.0,9.0,0.0,151259.0,238304.0,0.0,0.0
9948,41016b8b-7a33-420b-8a61-5a2fab239a78,0d966697-df12-4007-9a2e-c3ec890ce04f,Fully Paid,439076.0,Short Term,748.0,1706409.0,1 year,Home Mortgage,Debt Consolidation,18201.62,17.5,300.0,13.0,0.0,348061.0,834416.0,0.0,0.0
9949,c49d0f1f-731f-4a34-b009-5593cc7f62f5,863b06e6-d865-4291-a597-61776eccedb9,Fully Paid,71214.0,Short Term,724.0,1174162.0,10+ years,Rent,Other,9777.4,14.0,33.0,6.0,0.0,31293.0,102916.0,0.0,0.0
9950,50a55744-1783-4668-b67a-10897dcd5bea,8254c82d-2296-494d-be9c-e1a2d25690cc,Fully Paid,179828.0,Short Term,718.0,834803.0,5 years,Rent,Other,13983.05,16.8,53.0,11.0,1.0,83505.0,213422.0,1.0,0.0
9951,3a88ea59-0e93-4a37-b5a0-1834825367a7,3db4b1a8-770a-42c2-a7dd-8fb982d7a595,Fully Paid,316448.0,Short Term,718.0,1422473.0,10+ years,Home Mortgage,Debt Consolidation,30227.48,15.2,63.0,18.0,0.0,461358.0,880066.0,0.0,0.0
9952,cc63bd6b-8fd5-47a3-9d22-2b0b6b6c3990,522bbec0-e085-4c39-9753-de27666d7d2a,Fully Paid,346302.0,Short Term,724.0,1214993.0,2 years,Rent,Debt Consolidation,20756.17,15.0,16.0,11.0,0.0,236436.0,629354.0,0.0,0.0
9954,f798e3a2-4cae-480b-8518-06332d036be8,15b15386-ec9e-477a-ba4d-006bfc3ef785,Fully Paid,86790.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,22125.31,20.6,20.0,13.0,0.0,437627.0,717750.0,0.0,0.0
9955,719bf5a4-5bcf-41bd-8000-fb2b61b9fc88,6c5caaf8-3f39-4149-85b9-861c44c28aa2,Fully Paid,201080.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,7958.91,10.3,300.0,12.0,0.0,232579.0,352946.0,0.0,0.0
9956,b003fed0-2641-492c-92e0-3b1362749420,7d430696-ef38-4433-a280-4f476d8b23f3,Fully Paid,153098.0,Short Term,741.0,1001167.0,< 1 year,Home Mortgage,Debt Consolidation,15100.82,13.5,300.0,12.0,0.0,278559.0,597322.0,0.0,0.0
9957,9955b7a0-c364-4d00-a00b-610f603169e3,75bd6ebc-7107-40df-82dc-0ff371a4e841,Fully Paid,382932.0,Short Term,702.0,1167246.0,7 years,Rent,Debt Consolidation,14104.27,15.6,300.0,12.0,0.0,238849.0,407924.0,0.0,0.0
9959,f28e87d2-f448-4437-9c40-11b9443b677d,85b2efb6-bbc9-402c-8599-7355b434fcbc,Fully Paid,267806.0,Short Term,741.0,1349152.0,10+ years,Home Mortgage,Debt Consolidation,25184.31,12.4,300.0,14.0,0.0,426664.0,803286.0,0.0,0.0
9960,2dcaf1dc-49c6-4e43-a319-dea2e574997e,53c1d293-d277-4a38-8b9e-3ca4c9ad2602,Fully Paid,48444.0,Short Term,726.0,1616615.0,10+ years,Home Mortgage,Buy a Car,24289.79,27.9,3.0,6.0,0.0,7581.0,28798.0,0.0,0.0
9961,990b0303-5662-45df-a1b7-f8d353b09040,abc6bc20-45d8-4543-9c9e-4f84a856479c,Fully Paid,172590.0,Long Term,712.0,857052.0,10+ years,Rent,Debt Consolidation,9141.85,10.8,300.0,6.0,0.0,63878.0,451066.0,0.0,0.0
9962,cebaf74b-14dc-42d0-9aac-9870e219e716,d1fe014e-37e2-4dac-b875-d2bd8a8190c3,Fully Paid,193754.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,4293.62,11.0,300.0,6.0,0.0,123367.0,202334.0,0.0,0.0
9963,e37fbd90-baf3-489e-8094-f016d9477277,162d324f-ff69-4695-86c1-0092c2f67184,Fully Paid,447304.0,Short Term,742.0,1429332.0,10+ years,Home Mortgage,Home Improvements,14769.84,22.4,300.0,7.0,0.0,209076.0,740300.0,0.0,0.0
9964,186418d8-4a09-4001-b589-4171a32ad136,ab94ba0f-0933-4d68-b8e5-0e94aeff40df,Fully Paid,420376.0,Long Term,724.0,1174162.0,2 years,Rent,Other,7521.91,7.6,300.0,5.0,0.0,203129.0,466686.0,0.0,0.0
9965,8a458626-6e21-408d-8739-c6616a6345fd,9c40e1e4-cc78-4574-8223-211340ce184a,Charged Off,465014.0,Long Term,724.0,1174162.0,< 1 year,Home Mortgage,Debt Consolidation,29918.73,27.9,22.0,11.0,1.0,326990.0,624778.0,1.0,0.0
9967,934deb3d-c977-47ce-882f-b8b7bf3bea51,dd7f0418-87c2-4184-8b2a-73a034d5d93a,Fully Paid,536470.0,Short Term,701.0,1853260.0,10+ years,Rent,Debt Consolidation,32740.99,23.8,73.0,21.0,0.0,163058.0,752180.0,0.0,0.0
9968,f01712d3-afc8-4dc6-b1cd-4c270e6b9024,979f756d-9ea1-481f-81f6-9dd52760131a,Charged Off,108196.0,Short Term,724.0,1174162.0,0 years,HaveMortgage,Take a Trip,3083.32,19.1,300.0,8.0,0.0,90516.0,301180.0,0.0,0.0
9970,345aec19-406e-40c6-aab2-6c3c672353f2,c1fb7d7d-04bf-4990-8bd9-2398b113f860,Fully Paid,250184.0,Short Term,717.0,601255.0,3 years,Rent,Debt Consolidation,11574.04,14.2,300.0,8.0,0.0,323456.0,408870.0,0.0,0.0
9971,074418ce-23d1-4b2a-8516-c47d61761147,4c320664-e2f0-4a47-85ca-429a69d65e7f,Fully Paid,391996.0,Long Term,716.0,1760445.0,10+ years,Rent,Debt Consolidation,30088.78,16.6,300.0,8.0,0.0,417392.0,730048.0,0.0,0.0
9972,ae5a1376-13ba-4187-8bdb-836a20324b3c,a832c5cd-3aa1-4479-aaf8-ee5f4831ee23,Fully Paid,21758.0,Short Term,709.0,732488.0,8 years,Rent,Other,15870.32,11.2,300.0,7.0,0.0,166953.0,217448.0,0.0,0.0
9973,9c30638a-482a-40dd-b695-b31aa215b18b,f651315f-3e4a-4ad4-95b8-2330849980c8,Charged Off,333036.0,Long Term,699.0,805334.0,10+ years,Home Mortgage,Home Improvements,13892.23,19.5,300.0,8.0,0.0,601426.0,1047178.0,0.0,0.0
9974,4d66d4bb-b889-4261-9603-69c8b21c0e6a,d75da538-a560-43fc-83ad-5d7f1a6fbe1a,Fully Paid,156266.0,Short Term,735.0,843467.0,1 year,Home Mortgage,Medical Bills,7141.34,20.2,4.0,9.0,1.0,13851.0,119702.0,1.0,0.0
9975,53bd4027-3992-42e8-b96e-5e9cb7ef41f0,0e178835-0365-4881-8c8a-58e0f49872c5,Fully Paid,193094.0,Short Term,725.0,741152.0,3 years,Home Mortgage,Buy a Car,5966.19,18.4,76.0,3.0,1.0,33592.0,143528.0,1.0,0.0
9976,baa4b645-313a-4ca5-9c55-59e0a343f4ba,91d4751f-d0c1-4399-b01f-3692fd451d3e,Fully Paid,178530.0,Short Term,733.0,1715358.0,10+ years,Home Mortgage,Debt Consolidation,17296.46,28.6,300.0,10.0,1.0,150233.0,359414.0,1.0,0.0
9977,63c85384-87c1-436c-94b6-a5f12e0f9382,8dc486dc-c5c6-4184-9f51-2921ea4333c6,Fully Paid,50644.0,Long Term,724.0,1174162.0,1 year,Home Mortgage,Home Improvements,8338.53,18.0,9.0,5.0,0.0,7638.0,38280.0,0.0,0.0
9978,6f9d1344-c22a-4d2d-9696-e8302c0e76d2,7f30789c-b1fd-455b-9584-540beb66ab23,Charged Off,263076.0,Long Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,18065.77,14.2,300.0,11.0,0.0,139004.0,251482.0,0.0,0.0
9979,96034f48-9216-4809-a084-e97369a30aa3,fb7bccc6-9383-46e3-b6e0-c1fafc858220,Fully Paid,161436.0,Short Term,741.0,1258712.0,8 years,Home Mortgage,Debt Consolidation,4688.82,9.5,300.0,6.0,0.0,93100.0,364210.0,0.0,0.0
9980,61e55fc8-d7fc-48e1-a816-b1849e272acd,8c204b48-5c92-48fe-9e15-3084b6022670,Charged Off,393514.0,Long Term,691.0,1198368.0,10+ years,Rent,Debt Consolidation,25365.57,19.8,33.0,16.0,0.0,289446.0,366278.0,0.0,0.0
9981,08d0363f-355a-4756-8e9f-02b273e9a9c8,b9245052-59a2-40da-920c-8a020a6de54a,Fully Paid,89540.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,12456.97,32.2,300.0,11.0,0.0,31312.0,210826.0,0.0,0.0
9982,6f135966-e498-4b16-9fde-5292c1f75832,7c1c0838-3f37-4f26-ba57-347295aa1ce6,Fully Paid,186516.0,Short Term,721.0,947530.0,6 years,Home Mortgage,Other,9554.34,10.5,5.0,11.0,0.0,169176.0,375276.0,0.0,0.0
9983,6e2f4372-00ce-46ee-ad6b-358e18ba9422,43e8b878-dc49-450a-a8eb-43822eba12dc,Fully Paid,21648.0,Short Term,708.0,448609.0,0 years,Rent,Take a Trip,2467.34,32.2,300.0,2.0,1.0,74138.0,90926.0,1.0,0.0
9984,62a7dc18-3364-4cd6-8f56-89674063f0b4,4b6ec0bf-d91c-4f31-a8e0-200b3bc57949,Charged Off,97812.0,Short Term,744.0,957467.0,10+ years,Rent,Debt Consolidation,3263.44,17.7,57.0,5.0,0.0,10526.0,54428.0,0.0,0.0
9986,b0ed7ab3-3af7-458e-aef8-bd228312c470,50c024d1-fd54-465e-bd5b-9477cf662878,Fully Paid,187660.0,Short Term,712.0,489421.0,2 years,Home Mortgage,Debt Consolidation,7137.35,10.9,300.0,7.0,0.0,210786.0,253704.0,0.0,0.0
9988,3fed423e-64e7-4042-9d34-4d7150fe7e49,4bc796e2-fa95-461d-8b8d-7bd39a852c2e,Fully Paid,161832.0,Short Term,719.0,776492.0,2 years,Rent,Debt Consolidation,18571.17,13.0,25.0,13.0,0.0,173679.0,603922.0,0.0,0.0
9989,1e4c7897-e950-4189-bcc1-6edf3a110c98,94713e65-dda4-4cc1-a59c-c9cb4a3ee866,Fully Paid,158774.0,Short Term,724.0,1174162.0,< 1 year,Home Mortgage,Debt Consolidation,12443.48,22.3,64.0,17.0,1.0,63574.0,314556.0,1.0,0.0
9990,d2ff5899-78f9-429e-a95f-eec707ff6a82,e8480269-3046-40b4-a516-0184ed445ad8,Fully Paid,552706.0,Short Term,747.0,1909310.0,10+ years,Rent,Debt Consolidation,18297.57,27.3,55.0,5.0,0.0,164977.0,419848.0,0.0,0.0
9991,592997e7-ffa7-4f79-9ce6-d64dacedeaa0,af6c004a-328f-4c34-8147-e55e1400b947,Fully Paid,153692.0,Short Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,18472.18,18.8,300.0,9.0,1.0,120118.0,342584.0,1.0,0.0
9992,f43a49f4-405a-4d31-b7e6-d038e2086274,b2bd3517-42e0-46c8-8219-1bc28d5c0334,Fully Paid,132154.0,Short Term,720.0,1293558.0,10+ years,HaveMortgage,Take a Trip,3729.89,15.8,16.0,6.0,0.0,125419.0,204820.0,0.0,0.0
9993,1006be07-544e-422b-9a5b-ac357facf3b0,e6039f0c-ba75-49dd-95d5-a1144db9c722,Fully Paid,79992.0,Short Term,723.0,383800.0,4 years,Rent,Other,10810.24,12.7,300.0,12.0,0.0,229178.0,282304.0,0.0,0.0
9995,482e4dcc-6db3-4d19-8898-caef6fab190e,1ed30d6b-d128-4df7-b2b1-9ab378b3593f,Fully Paid,111144.0,Short Term,724.0,1174162.0,7 years,Home Mortgage,Debt Consolidation,15676.52,13.7,28.0,10.0,0.0,430787.0,838332.0,0.0,0.0
9996,dfa1e486-3cd5-49aa-bcf9-653c1f1277b6,7667a475-8d96-453d-badd-01bf3ad59f85,Fully Paid,87340.0,Short Term,721.0,471390.0,< 1 year,Rent,Debt Consolidation,9663.59,8.3,300.0,9.0,0.0,76171.0,185680.0,0.0,0.0
9997,308e96b9-747b-4df6-832e-282bbfcc93f0,4af93deb-a8f2-44bb-915f-55b90b75a16b,Fully Paid,54098.0,Short Term,740.0,1494806.0,0 years,Own Home,Debt Consolidation,523.26,11.7,300.0,2.0,0.0,25821.0,45122.0,0.0,0.0
9998,6785d9c3-9d43-4f9f-a78c-c1e06bf3f33c,bf225a19-e5fd-4d1e-89c2-a3b21e0a0173,Charged Off,326678.0,Short Term,738.0,1316567.0,1 year,Rent,Debt Consolidation,17115.39,6.8,300.0,7.0,0.0,216562.0,352660.0,0.0,0.0
9999,6be0c6e7-f871-46eb-9267-fc30e3b71d75,9db743c7-c404-4a71-8691-cad5f70619d0,Charged Off,246972.0,Short Term,724.0,1174162.0,< 1 year,Home Mortgage,Debt Consolidation,8048.21,17.7,73.0,12.0,1.0,53846.0,289982.0,1.0,0.0
10000,5f066cca-bddb-4dff-8dae-b613343e1b94,a7434c31-0237-4604-9263-1ef0c2fdd908,Fully Paid,334378.0,Long Term,724.0,1174162.0,8 years,Rent,Debt Consolidation,26711.72,15.9,13.0,19.0,0.0,289142.0,493086.0,0.0,0.0
10001,7b4c6cb1-50ad-4904-8779-a42d6a31784a,6f4a9c8a-2cf1-464c-aef5-f568cf9d8bc4,Charged Off,370304.0,Long Term,699.0,1356733.0,8 years,Home Mortgage,Debt Consolidation,23742.78,26.2,28.0,12.0,1.0,146205.0,525712.0,1.0,0.0
10002,417111b4-444a-48b6-827c-e435d03b912c,d6673987-bde6-4df9-800f-5f86f2ec5b02,Fully Paid,406406.0,Short Term,742.0,783085.0,2 years,Rent,Debt Consolidation,6851.97,17.9,300.0,13.0,0.0,313462.0,756140.0,0.0,0.0
10003,46ea2b8b-e0e7-4d44-b526-c515956c603a,3614ce27-e39b-4f88-ae5a-c7daff1c2986,Fully Paid,234564.0,Short Term,742.0,1350482.0,7 years,Home Mortgage,Debt Consolidation,23633.53,16.1,300.0,10.0,0.0,22382.0,308506.0,0.0,0.0
10005,baa69e8a-c902-4dd2-8de4-9ad9732db9d0,f4aaec4c-f53c-43b1-8ed7-ee146e6cac20,Fully Paid,141966.0,Short Term,699.0,282929.0,8 years,Rent,Debt Consolidation,6625.11,10.1,32.0,7.0,0.0,69692.0,187660.0,0.0,0.0
10006,a9826b76-2086-4c70-902e-e71e3d2a0cb2,8245e77b-3ff4-4d8c-8bca-69b2e05833d1,Fully Paid,332090.0,Short Term,728.0,1433987.0,2 years,Rent,Debt Consolidation,17207.73,22.8,14.0,8.0,0.0,253099.0,312114.0,0.0,0.0
10007,cf272462-325b-49bc-85a8-23b80f3be460,ba2dcaaf-bd67-46c8-955f-280179060d08,Fully Paid,72226.0,Short Term,701.0,691049.0,0 years,Rent,Other,13532.94,27.8,43.0,11.0,0.0,141949.0,460394.0,0.0,0.0
10008,0975b960-182b-4871-8667-96980597c030,9e0ff006-956c-4b6f-834d-a50dbaff7963,Fully Paid,537372.0,Short Term,713.0,1225006.0,10+ years,Home Mortgage,Debt Consolidation,28583.22,16.8,13.0,11.0,0.0,369664.0,455840.0,0.0,0.0
10009,3d1293f5-745a-4511-98d7-0992c01a100f,8ac23b3b-2d0b-460d-8f40-af30e9e1219b,Fully Paid,400576.0,Short Term,703.0,1300379.0,7 years,Home Mortgage,Debt Consolidation,27416.05,17.5,300.0,18.0,0.0,494513.0,700832.0,0.0,0.0
10010,5a069bfb-a00e-4d99-9bd3-4d289d3525f7,71c20e5f-97a0-49f5-b0c6-e6527e5a3a53,Fully Paid,223388.0,Short Term,746.0,964630.0,1 year,Rent,Debt Consolidation,12942.04,9.7,300.0,10.0,0.0,170886.0,769956.0,0.0,0.0
10011,7c7323c3-4483-4da7-bbfc-754741ba7afa,f14ded5e-8f68-4e35-b30e-354e185c88e3,Fully Paid,146762.0,Short Term,741.0,1444532.0,< 1 year,Rent,Debt Consolidation,9172.82,15.8,42.0,8.0,0.0,261193.0,440198.0,0.0,0.0
10013,e59d5bdc-2955-497f-9649-de1a8730c1a3,0b10ac5a-099c-46e6-9aeb-5f56824e6f08,Fully Paid,181918.0,Short Term,717.0,379392.0,8 years,Rent,Debt Consolidation,3762.38,17.4,30.0,13.0,0.0,94221.0,294866.0,0.0,0.0
10014,347a7647-13fb-4eee-be5d-fd7343bc304b,d8af2ef3-f24d-49fb-b948-2ba4f74618e2,Fully Paid,265540.0,Short Term,699.0,1051061.0,4 years,Home Mortgage,Debt Consolidation,17342.44,16.2,300.0,15.0,1.0,156009.0,416240.0,1.0,0.0
10015,123b6064-dff7-4aa5-be96-5b555a5ad7df,81094ff1-ddd3-4039-b402-2bafdf0deb76,Fully Paid,267762.0,Short Term,694.0,917377.0,10+ years,Home Mortgage,Debt Consolidation,19570.76,15.2,300.0,12.0,1.0,169024.0,489280.0,1.0,0.0
10016,f65da9ef-c018-43bc-9792-38722493aec4,a4ba9867-f214-4261-b68e-b15b51d2ce63,Fully Paid,523930.0,Short Term,742.0,1621422.0,10+ years,Home Mortgage,Debt Consolidation,30131.34,21.7,300.0,17.0,0.0,403370.0,850762.0,0.0,0.0
10017,bb871e5d-148d-4d85-9f27-c43fecff0a9d,5430e1be-8842-4a69-9f7d-eaefaeac2f7e,Fully Paid,134684.0,Short Term,704.0,1473317.0,< 1 year,Home Mortgage,Other,2639.67,26.0,1.0,17.0,0.0,29070.0,269368.0,0.0,0.0
10018,83d29b4a-7bf7-46a3-a297-aaf9cf81bc5f,8c62c65b-0728-4bca-b476-578a0caccc48,Fully Paid,140338.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,16119.98,11.9,300.0,13.0,0.0,97698.0,352374.0,0.0,0.0
10019,13454d50-c405-4616-a01a-ac1bb8767c72,12604eea-c6eb-43e7-93b9-dafb07079ca7,Charged Off,67518.0,Short Term,724.0,1174162.0,3 years,Rent,Debt Consolidation,17128.88,9.0,300.0,13.0,0.0,191577.0,519486.0,0.0,0.0
10020,15ed3a27-9494-4bfb-8dcb-300f84ff4379,0762f8b5-091b-44c3-825c-4ba32e7a6368,Fully Paid,277728.0,Short Term,708.0,943350.0,10+ years,Rent,Other,11870.63,25.7,44.0,10.0,1.0,163419.0,275418.0,1.0,0.0
10021,6ab039d1-317f-4e32-859c-17aa7b00fab6,dc8e98b1-014e-4431-9975-c12aacb5aa29,Fully Paid,195822.0,Short Term,724.0,939550.0,4 years,Rent,Debt Consolidation,5261.48,12.0,30.0,10.0,0.0,141759.0,237204.0,0.0,0.0
10022,e5bc21b0-f4d9-4fb8-8962-33fa85c5415b,4cfb59ad-828c-42d2-9ba7-cf242f2845bc,Fully Paid,35816.0,Short Term,720.0,1198501.0,1 year,Rent,Other,20074.83,13.5,300.0,13.0,0.0,413098.0,501380.0,0.0,0.0
10023,be313e96-6bed-4bf2-8c53-f75615a01366,03a53fc7-64a0-4e6e-a177-0d7f5b19b3ee,Fully Paid,168608.0,Short Term,736.0,873734.0,1 year,Own Home,Debt Consolidation,11722.43,16.0,71.0,8.0,0.0,58349.0,298914.0,0.0,0.0
10024,50666feb-f280-48a4-89b4-47a76a674195,4e39c908-08c9-4859-8c47-276a0de5c08f,Charged Off,549054.0,Short Term,719.0,1121494.0,7 years,Home Mortgage,Debt Consolidation,35794.48,14.8,300.0,15.0,0.0,522804.0,778074.0,0.0,0.0
10027,1d83feb9-e1ba-4bc0-a4ce-210979be0f5c,395f2e4e-8629-4d17-882b-2bb844849d56,Fully Paid,202972.0,Short Term,724.0,1174162.0,5 years,Rent,Debt Consolidation,11902.74,10.3,300.0,7.0,0.0,171874.0,225654.0,0.0,0.0
10028,de178fe4-fee7-47f5-9772-b41bd0ffa010,fd846301-57b6-48f7-83e5-ba476f8093be,Fully Paid,582890.0,Long Term,720.0,1622087.0,8 years,Home Mortgage,Debt Consolidation,24601.77,15.1,25.0,17.0,0.0,309605.0,774290.0,0.0,0.0
10029,1c6f1149-85f9-46bb-ba11-be701bcd5e8e,54a674a4-8e3c-4e20-bd3f-16cc1f135404,Fully Paid,394548.0,Short Term,724.0,1174162.0,< 1 year,Own Home,Other,26943.33,26.1,300.0,13.0,0.0,380646.0,839498.0,0.0,0.0
10030,983c14a7-2fc1-4585-8438-83a09fb34629,0a94fe48-7401-4acf-aaee-bf7b5f24ac94,Fully Paid,269984.0,Short Term,724.0,1174162.0,8 years,Rent,Debt Consolidation,14833.49,22.2,21.0,10.0,0.0,169271.0,510400.0,0.0,0.0
10031,192e6db7-4a90-4cde-815d-b915e08c60af,aaf70938-2bdd-4988-8117-593649c9048f,Fully Paid,81114.0,Short Term,726.0,1136010.0,10+ years,Home Mortgage,Debt Consolidation,19217.55,16.4,18.0,10.0,1.0,200241.0,530552.0,0.0,0.0
10032,a12cd359-f120-491f-b963-14ba9b8ab54a,d728c31d-892c-47e1-99c0-ac9dcfcf9957,Charged Off,337150.0,Short Term,724.0,1174162.0,10+ years,Own Home,Debt Consolidation,18458.69,22.4,13.0,4.0,0.0,161576.0,288266.0,0.0,0.0
10035,e67fc85b-55e8-4961-9199-8ae4610b2e24,fc5cff9c-c6b5-4616-a83f-c6866e7ce032,Charged Off,119504.0,Short Term,745.0,938315.0,2 years,Home Mortgage,Buy House,11807.17,13.0,9.0,11.0,0.0,32300.0,104170.0,0.0,0.0
10036,7bb950d1-28e8-4cdc-85dc-acc6ed5a3ae4,22d461f1-f91f-406a-8b88-0ffb6229b380,Charged Off,134288.0,Short Term,746.0,676514.0,< 1 year,Rent,Debt Consolidation,5778.47,11.2,300.0,8.0,0.0,88426.0,781616.0,0.0,0.0
10037,785ff163-3495-410a-ad3f-fdceb7f869cd,0c81e99f-f770-480d-a26e-45cfb6b031b1,Fully Paid,544170.0,Long Term,731.0,1033923.0,7 years,Rent,Debt Consolidation,10942.29,19.8,300.0,7.0,0.0,493639.0,833184.0,0.0,0.0
10038,248fc45f-5540-4e6a-9809-83254f1bf6de,63f25b6a-650e-4362-9e64-526458395ed5,Fully Paid,219670.0,Short Term,734.0,758860.0,< 1 year,Own Home,Debt Consolidation,1157.29,24.6,300.0,2.0,0.0,0.0,0.0,0.0,0.0
10040,4b41bc6d-b12a-4b46-8d45-85e4ce49f945,6ac7be50-a6c4-4b5c-9dad-86e9baf36c2a,Fully Paid,185328.0,Short Term,704.0,645506.0,0 years,Rent,Debt Consolidation,13286.89,16.5,300.0,7.0,0.0,210330.0,258786.0,0.0,0.0
