,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
13373,dd35e4d2-21b2-4d1c-b27e-52685bd1cd01,6c23ed98-873d-407a-b33b-ab9454ee9d88,Charged Off,392722.0,Long Term,724.0,1174162.0,5 years,Rent,Debt Consolidation,9896.91,20.2,70.0,6.0,0.0,205656.0,248820.0,0.0,0.0
13374,8d9cc258-2e1d-4945-8791-099a6868a9a2,904a05c0-57ee-414d-be24-538efcb032c1,Fully Paid,94028.0,Short Term,747.0,466697.0,3 years,Rent,Other,5600.25,10.6,21.0,13.0,0.0,34390.0,274582.0,0.0,0.0
13376,94c65e52-07b1-49f2-bfa1-4b33ed1e451c,b181b75f-cb87-48eb-bbd0-fca933dcd395,Fully Paid,222002.0,Long Term,699.0,533387.0,3 years,Rent,Debt Consolidation,11690.13,8.5,300.0,5.0,0.0,155743.0,217536.0,0.0,0.0
13377,a5c54510-d7ee-4089-a301-f9f754b399cd,eee6942f-f65c-4ff0-95f7-7ff1026cfa73,Charged Off,122760.0,Short Term,718.0,859617.0,< 1 year,Home Mortgage,Debt Consolidation,7808.24,22.7,300.0,12.0,1.0,36214.0,181544.0,1.0,0.0
13379,4328c26e-0288-4ba5-aff9-b0ce0d3069d1,d7332703-02b1-4a05-bb2e-ca7401b338f8,Fully Paid,146520.0,Short Term,676.0,1265381.0,10+ years,Home Mortgage,Medical Bills,33743.43,24.7,27.0,9.0,0.0,254581.0,295350.0,0.0,0.0
13380,0576ba14-43b1-4dd1-9522-31d57028afce,a02e4b13-7e26-4993-9949-3a13b6475865,Charged Off,281996.0,Long Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,20850.98,14.0,300.0,16.0,0.0,211470.0,427328.0,0.0,0.0
13381,ed4c96ff-1319-470c-a5cf-01a45ff9d777,c419d6f3-5d20-4ae6-b222-c69ce8c70a40,Fully Paid,209308.0,Short Term,723.0,1638123.0,10+ years,Home Mortgage,Debt Consolidation,27438.47,20.5,47.0,11.0,1.0,48355.0,156816.0,1.0,0.0
13384,aa410e12-4fd9-4646-a98c-7622fef559f1,8783c789-2068-4dd3-8aaf-4fb0cd334596,Fully Paid,549890.0,Short Term,743.0,1910944.0,2 years,Home Mortgage,Debt Consolidation,12628.16,16.6,300.0,11.0,0.0,463315.0,1393436.0,0.0,0.0
13385,1d230ef9-7817-4d52-82e7-61555c4e5a44,59f42a59-ee6d-43be-af7b-4ed662e4a0af,Fully Paid,623216.0,Long Term,696.0,1681956.0,10+ years,Own Home,Debt Consolidation,16959.59,18.9,300.0,7.0,0.0,35112.0,260678.0,0.0,0.0
13386,0b579ac5-90ab-4df1-b419-9e66a7b2549c,63f54eb8-8926-4231-8e15-845824dd8ffd,Fully Paid,91762.0,Short Term,723.0,905806.0,1 year,Home Mortgage,Home Improvements,17965.07,12.9,25.0,22.0,0.0,322468.0,620224.0,0.0,0.0
13387,740e7a44-08a0-4eb7-8099-70429755783f,d950c3c0-04d9-400c-b0d7-752f58563b96,Charged Off,303754.0,Long Term,734.0,1573979.0,5 years,Own Home,Debt Consolidation,18231.83,16.6,300.0,6.0,0.0,680884.0,932998.0,0.0,0.0
13388,a3395bf2-7e61-44c4-af78-b0b6831195e8,857ca84f-1696-49b2-91cb-a7e12a824a24,Fully Paid,333168.0,Long Term,682.0,1163750.0,5 years,Home Mortgage,Debt Consolidation,24632.55,8.5,300.0,21.0,0.0,325109.0,484484.0,0.0,0.0
13390,16647aff-d5c4-40a7-a98f-3445a85e3238,4b381f67-7a84-4064-a2b8-61a843e2679b,Charged Off,291214.0,Long Term,724.0,1174162.0,10+ years,Rent,Home Improvements,29532.27,10.8,300.0,8.0,1.0,30096.0,205018.0,1.0,0.0
13392,439ccab6-8b12-47ab-9f36-2070c9990275,88f6c491-6dc2-4304-abd7-da31a07a27a5,Fully Paid,285582.0,Long Term,724.0,1174162.0,0 years,Home Mortgage,Debt Consolidation,13215.26,16.4,11.0,11.0,0.0,173831.0,560670.0,0.0,0.0
13393,ee0456ed-6410-40c0-a8ba-616c22d787ed,5dfc23bc-190e-4c02-aefb-b69f65764c73,Charged Off,408606.0,Long Term,701.0,805505.0,1 year,Rent,Debt Consolidation,11612.61,19.3,300.0,7.0,0.0,359024.0,459866.0,0.0,0.0
13394,ef054466-a1c9-422f-88ae-1bb062f6e9b8,ab34c4c5-f224-45de-830a-11a426482fde,Fully Paid,393976.0,Short Term,722.0,1417742.0,10+ years,Home Mortgage,Debt Consolidation,29772.43,13.3,6.0,10.0,0.0,69122.0,122562.0,0.0,0.0
13395,f68dcf81-73b7-4c0a-b840-903a94929f03,63a4e8ed-0c5a-4940-a240-da58ca5e41de,Fully Paid,321882.0,Short Term,737.0,1667934.0,9 years,Home Mortgage,Debt Consolidation,24879.93,25.6,30.0,13.0,0.0,169176.0,310948.0,0.0,0.0
13397,19ea3a96-2daa-46a1-aa86-310160ceed51,da314289-755e-4918-9eae-5b40efbf0641,Fully Paid,386584.0,Short Term,738.0,929518.0,7 years,Home Mortgage,Debt Consolidation,27033.2,28.8,300.0,23.0,0.0,614422.0,1370776.0,0.0,0.0
13398,ce809242-9c67-40c2-8261-8c63b9483ad4,bdc0372f-ce85-4762-b329-77ee8390eecd,Fully Paid,266948.0,Long Term,720.0,906072.0,4 years,Rent,Debt Consolidation,9627.11,15.9,78.0,10.0,0.0,209456.0,351494.0,0.0,0.0
13399,cec49e44-88b9-472b-b912-da61fd048bb3,cba18de6-a283-4a21-b298-d979da5de0d5,Fully Paid,618816.0,Long Term,717.0,1553288.0,10+ years,Home Mortgage,Debt Consolidation,33913.48,27.5,300.0,19.0,0.0,235505.0,658658.0,0.0,0.0
13400,d626bfa5-c62d-4735-a77c-c134955f5d66,73b650e8-814c-49fd-9edd-15502351da1d,Fully Paid,64944.0,Short Term,704.0,1308853.0,1 year,Home Mortgage,Debt Consolidation,18214.92,11.6,13.0,9.0,0.0,93214.0,274604.0,0.0,0.0
13402,38715b9e-c1d1-4c5a-b8b2-2a2716d14a78,cbd90069-28b2-4dc3-949c-f9a7700f954f,Fully Paid,352044.0,Short Term,739.0,1233214.0,2 years,Rent,Debt Consolidation,4480.58,17.5,32.0,5.0,0.0,96786.0,169532.0,0.0,0.0
13403,80410ed6-5c1a-4fcd-902c-6ec8909c11a5,b1937686-7be1-4978-81d3-3f683a9bdfc8,Fully Paid,107888.0,Short Term,702.0,775219.0,2 years,Rent,Debt Consolidation,8592.18,18.5,10.0,6.0,0.0,9462.0,34584.0,0.0,0.0
13404,a47562ff-a052-4110-9092-5500288978de,ff21f003-d3eb-496d-9401-05362492af76,Charged Off,223674.0,Long Term,724.0,1174162.0,4 years,Rent,Debt Consolidation,15711.29,11.4,44.0,12.0,0.0,127604.0,277222.0,0.0,0.0
13405,412dcfe4-ef42-4f27-97ba-ad7ea8018a51,dff1ead5-9f89-4d50-b46a-a5f3165dda12,Charged Off,288376.0,Short Term,724.0,1174162.0,2 years,Home Mortgage,Debt Consolidation,9645.92,24.0,13.0,9.0,0.0,99104.0,175208.0,0.0,0.0
13407,1b2fc1aa-1dcb-48ec-9e5e-f1f2eebe2e39,a553d2b0-c7bb-4288-a1af-03084f07a284,Charged Off,200200.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Debt Consolidation,11760.62,15.7,9.0,14.0,0.0,144305.0,616616.0,0.0,0.0
13408,f9e340bc-2dbf-4ecf-95ad-bd6120394407,b88f7743-aa8f-4dcc-bc10-42bdb7565449,Fully Paid,232606.0,Long Term,724.0,1174162.0,4 years,Rent,Debt Consolidation,14136.76,6.3,300.0,8.0,0.0,101992.0,269016.0,0.0,0.0
13409,73d68298-885a-414d-80a8-f1fcb186c5ed,49798a15-7d2c-45bf-ac42-119b38048de1,Fully Paid,654016.0,Short Term,718.0,1413239.0,5 years,Rent,Debt Consolidation,28382.58,22.7,29.0,19.0,0.0,514843.0,781308.0,0.0,0.0
13410,cb0bf53d-25a1-424c-b447-00e0b444f40e,73013975-7810-4ef8-a15e-1f63241bb7cc,Fully Paid,347468.0,Short Term,691.0,1192307.0,10+ years,Rent,Debt Consolidation,30204.87,21.9,300.0,17.0,0.0,331474.0,433686.0,0.0,0.0
13411,9e42ecea-9e7f-4cb5-861f-565faa1ef829,2664549d-34d1-409d-9cf2-cf55f4e5c918,Fully Paid,319176.0,Short Term,677.0,1205683.0,6 years,Own Home,Buy House,10650.26,12.9,54.0,8.0,0.0,51737.0,159720.0,0.0,0.0
13412,407737e2-46de-41bb-aae7-dd4ad2c9fa66,6146609e-6c4d-4370-a36e-07f9397e71c0,Fully Paid,109560.0,Short Term,718.0,851504.0,10+ years,Own Home,Other,27318.77,18.5,48.0,8.0,0.0,138320.0,319682.0,0.0,0.0
13413,f2f462bb-d5b4-4886-9b3c-50c20f0066ed,a5f63941-cbc2-439f-8514-5fed355f1879,Fully Paid,148104.0,Short Term,724.0,1174162.0,5 years,Home Mortgage,Debt Consolidation,8316.87,13.1,34.0,7.0,1.0,100092.0,244486.0,1.0,0.0
13414,715c7f84-82cc-48d6-b607-be3841548e06,7a8caa9e-9be0-4b67-8ab8-960e79cbae7b,Fully Paid,442112.0,Short Term,721.0,1215126.0,10+ years,Home Mortgage,Debt Consolidation,32504.44,22.0,7.0,13.0,0.0,138871.0,242550.0,0.0,0.0
13415,b19813af-fa08-4010-9cee-7e9efe93b1eb,26bc9c80-e535-43a2-872e-cb5c5150c65f,Fully Paid,135850.0,Short Term,718.0,394212.0,4 years,Rent,Debt Consolidation,6898.71,11.0,300.0,7.0,0.0,253004.0,317394.0,0.0,0.0
13416,7e20a4d3-aaac-44df-ad44-f86920dbee82,80027c34-9ed0-497f-a0e1-59f8e07534a2,Charged Off,334884.0,Long Term,714.0,771248.0,10+ years,Rent,Debt Consolidation,13882.54,25.5,66.0,7.0,1.0,49020.0,194348.0,1.0,0.0
13417,03056f6b-80dd-4645-a435-633733845bf7,b0ac0385-a9ee-4f50-b3fd-96a124103a53,Charged Off,439824.0,Long Term,724.0,1174162.0,9 years,Home Mortgage,Debt Consolidation,21659.24,13.8,300.0,7.0,0.0,19399.0,44022.0,0.0,0.0
13418,7c3b389d-8ad3-4c38-9e04-3634acf1eb6e,ea0899fe-a582-4d2b-9cdd-3937424417d2,Fully Paid,310288.0,Short Term,702.0,933242.0,6 years,Home Mortgage,Debt Consolidation,13687.41,10.9,19.0,10.0,0.0,141474.0,180004.0,0.0,0.0
13422,381ea9fa-fddb-441c-8292-8569412207ed,a00ad685-7291-47a9-8580-c09b003b41cf,Fully Paid,219252.0,Short Term,714.0,1268668.0,8 years,Home Mortgage,Debt Consolidation,26853.65,11.2,300.0,18.0,0.0,282226.0,561506.0,0.0,0.0
13423,8f063344-875d-4c44-9a29-1ae9634ebd51,683017c6-1d0a-4734-9c81-36c764dd6cef,Fully Paid,313258.0,Short Term,743.0,1159494.0,8 years,Rent,Debt Consolidation,14300.35,23.4,300.0,19.0,0.0,273904.0,599544.0,0.0,0.0
13424,6680d13c-7bd7-43b9-bea6-50682b09b0e4,8cdafb81-bf84-4d49-b0f1-26b72e0ca143,Fully Paid,170170.0,Short Term,726.0,474107.0,5 years,Own Home,Debt Consolidation,3642.68,8.1,300.0,3.0,0.0,103455.0,186582.0,0.0,0.0
13425,9c00e82a-08bd-4ef1-bea8-cbf798f24376,af182988-dfa8-4945-8e8d-4c816b8856ed,Fully Paid,50776.0,Short Term,730.0,1506263.0,7 years,Home Mortgage,major_purchase,9062.62,16.9,40.0,7.0,0.0,37943.0,675884.0,0.0,0.0
13427,4dcbe280-a62f-4195-a1b1-fed9169c2494,be6086a8-fee1-434a-80ed-6c3139629e9c,Fully Paid,634722.0,Long Term,701.0,1493704.0,10+ years,Home Mortgage,Debt Consolidation,9497.53,22.6,7.0,4.0,0.0,414105.0,567446.0,0.0,0.0
13428,25c4a5e8-ec20-4637-bdb9-f1d4a5528340,8b639033-240a-43f6-89dd-311465de5a84,Fully Paid,216964.0,Short Term,739.0,843201.0,10+ years,Own Home,Debt Consolidation,15599.19,10.3,48.0,13.0,2.0,163457.0,312290.0,1.0,0.0
13429,c1d6d1f0-396a-4eb7-88aa-858b1cd4b05b,42dfe935-1105-4839-85d9-16420519d62d,Fully Paid,306988.0,Long Term,711.0,1553896.0,10+ years,Rent,Debt Consolidation,20977.52,14.8,74.0,15.0,0.0,246278.0,615890.0,0.0,0.0
13431,9b28b6b1-d988-495a-859e-fa40b461d4d1,042e58fb-a7e3-4f20-bede-22992f16aaf2,Fully Paid,276056.0,Short Term,733.0,1258769.0,< 1 year,Rent,Debt Consolidation,20035.31,4.8,2.0,15.0,0.0,89528.0,505670.0,0.0,0.0
13432,688c5048-f7d8-4c16-86bf-3dc206a6131f,386fbae9-f1d7-4b31-bc8c-3b08e6c32cde,Fully Paid,54868.0,Short Term,701.0,473822.0,4 years,Rent,Debt Consolidation,3987.91,6.6,300.0,8.0,0.0,155572.0,296296.0,0.0,0.0
13433,7d94a1d3-65bd-4d57-92cd-0a0d95a89618,eb1e1f7b-0a54-47d7-b4b5-ca7e5b9b0b60,Fully Paid,197362.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,24965.62,10.5,66.0,7.0,0.0,154033.0,219384.0,0.0,0.0
13435,a656d5e7-e76a-46d9-a2c0-8e97ecbd5457,3d065f43-8e96-4d8b-9b8f-a59a169942eb,Charged Off,326766.0,Short Term,707.0,1392225.0,10+ years,Home Mortgage,Debt Consolidation,27612.51,9.7,300.0,13.0,0.0,129789.0,204754.0,0.0,0.0
13438,5e9fdc83-8b54-4632-89fd-90b9c214a66f,067e919a-5175-4643-9b00-d2ae2c205bf9,Fully Paid,263978.0,Short Term,710.0,2089791.0,8 years,Rent,Other,9473.78,21.8,20.0,5.0,0.0,101004.0,123244.0,0.0,0.0
13439,acf42eb7-f573-4b64-b6a7-d2a8e3c2c33e,7c3c9ed6-521d-4aa2-a366-d2104385840e,Charged Off,537130.0,Long Term,696.0,1353009.0,10+ years,Rent,Debt Consolidation,40477.6,17.9,78.0,12.0,0.0,688750.0,1271952.0,0.0,0.0
13440,228ad361-825a-4496-9515-8b1906a4b11c,a02b902d-7340-49a6-b31c-9bf84e9a91e6,Fully Paid,112046.0,Short Term,723.0,928872.0,8 years,Rent,Other,16023.08,34.0,25.0,16.0,0.0,265772.0,1083588.0,0.0,0.0
13442,77438918-b3c7-413b-967b-056becaf6fed,9a11bbae-5df7-4840-8364-ce28852805f7,Fully Paid,162932.0,Short Term,748.0,844227.0,6 years,Home Mortgage,Home Improvements,13380.94,19.4,300.0,8.0,0.0,139555.0,299244.0,0.0,0.0
13445,791599dd-9c7b-4f9b-b41b-c211d4c55e56,b1c928bd-4928-4df6-bb56-7a0d94489226,Fully Paid,199914.0,Short Term,722.0,786562.0,5 years,Rent,Debt Consolidation,10356.33,12.4,300.0,7.0,0.0,274512.0,810854.0,0.0,0.0
13446,0067ba84-881c-4622-a1e5-f9e8cf171844,f05a8b58-791f-4658-bbee-deeedc0c0cd9,Fully Paid,224488.0,Short Term,724.0,969380.0,4 years,Home Mortgage,Debt Consolidation,16075.71,17.9,36.0,7.0,0.0,118959.0,170676.0,0.0,0.0
13452,59ce0d03-7710-40b0-9277-83b74914ac85,0b343120-ee7f-4fb0-bfd3-5d8171eca8d1,Fully Paid,158818.0,Short Term,745.0,1066869.0,7 years,Rent,Other,11824.65,18.6,48.0,11.0,0.0,75221.0,344234.0,0.0,0.0
13454,93da3b40-f8c5-4761-94cc-97c0e1b06b97,b273d2dd-02a5-4ba7-af97-4cf0bde6256f,Fully Paid,220132.0,Short Term,692.0,563635.0,7 years,Rent,Debt Consolidation,11507.54,26.0,8.0,7.0,0.0,127376.0,230098.0,0.0,0.0
13455,1446aa1d-2874-419c-88f7-1d0cf2b72208,92872320-10b6-4aed-a8f5-480b9990312e,Charged Off,155562.0,Short Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,10652.54,12.0,57.0,12.0,0.0,91295.0,111144.0,0.0,0.0
13458,6e1109de-e8dd-46f9-9b7b-7fdccd3868e1,59cdad64-d794-4675-bd38-fbcb7aa9144d,Charged Off,239910.0,Short Term,720.0,709821.0,1 year,Rent,Debt Consolidation,17863.8,14.1,7.0,10.0,0.0,119681.0,162250.0,0.0,0.0
13459,cd62b7e7-df55-4602-893c-99de9a1c82c7,47dc4579-ce07-446e-8507-6ec9d063a9bb,Fully Paid,219142.0,Short Term,724.0,1174162.0,< 1 year,Home Mortgage,Debt Consolidation,8512.95,16.0,300.0,7.0,0.0,350132.0,556886.0,0.0,0.0
13460,c8748928-41e0-4de5-817c-c21b4a01c200,0a0f7389-c633-4483-a0af-078df103384f,Fully Paid,214852.0,Short Term,724.0,1174162.0,2 years,Home Mortgage,Debt Consolidation,9416.78,14.1,300.0,6.0,0.0,125191.0,388630.0,0.0,0.0
13461,c2ef1bd4-f1e4-47ce-b173-365f6ed3d308,c2ba32e8-b8d8-453a-8f08-59c76d383fef,Fully Paid,235092.0,Short Term,710.0,1871956.0,4 years,Rent,Business Loan,23087.47,14.8,66.0,8.0,0.0,441085.0,604406.0,0.0,0.0
13465,35563440-cd7a-4129-bdfc-310146c10d57,af02ba88-7c26-4ed7-a9b0-18944b7a4d22,Fully Paid,65956.0,Short Term,724.0,1174162.0,7 years,Rent,Debt Consolidation,13988.37,16.8,300.0,14.0,0.0,105222.0,532004.0,0.0,0.0
13466,062bbae4-6bf5-4f75-bd6f-4461a5302be6,6e505130-2d08-411b-bf4a-99a80b7f7d0a,Fully Paid,325094.0,Short Term,711.0,787474.0,4 years,Home Mortgage,Debt Consolidation,14239.93,6.5,300.0,11.0,0.0,232674.0,425612.0,0.0,0.0
13467,0840a915-a20d-4229-b0db-aca94b2d2255,4222ea4c-61a2-45ea-8b70-5e3320a8b6e1,Fully Paid,219098.0,Short Term,724.0,1174162.0,5 years,Rent,Debt Consolidation,6755.26,26.9,19.0,5.0,0.0,266551.0,1022010.0,0.0,0.0
13468,520af724-a73b-49bc-abd9-010983a08acb,de920dd0-ce78-4531-a765-e0eaa64c3407,Charged Off,157564.0,Short Term,748.0,660915.0,10+ years,Rent,Medical Bills,8371.59,23.2,300.0,10.0,0.0,341696.0,1089924.0,0.0,0.0
13469,0e54466b-edf1-40ee-92e6-f7b936f7b8ce,79235e2f-bcc9-451c-af01-7a82b2134cb5,Charged Off,173294.0,Short Term,724.0,1174162.0,7 years,Rent,Debt Consolidation,9120.38,14.0,300.0,12.0,0.0,178353.0,223718.0,0.0,0.0
13470,4f2a072c-f94b-4335-9586-92bc9802a5fa,8a69e59f-8625-4efa-913a-93781ba6edde,Fully Paid,264352.0,Short Term,738.0,989292.0,5 years,Home Mortgage,Debt Consolidation,10717.14,19.9,41.0,16.0,0.0,308731.0,722194.0,0.0,0.0
13471,c7db099b-90e2-459c-b027-ad03b509a7e2,e1524425-7f18-4fce-8760-a11039280847,Fully Paid,134464.0,Short Term,724.0,1174162.0,5 years,Home Mortgage,Debt Consolidation,484.69,17.5,300.0,3.0,0.0,1843.0,193534.0,0.0,0.0
13473,a6968088-3d10-4f0b-9e7f-5ffb887430d7,60b39f15-1304-4f0d-b8d9-8a4c52e4baae,Charged Off,326502.0,Short Term,717.0,994441.0,5 years,Rent,Debt Consolidation,9364.34,11.3,300.0,14.0,0.0,136781.0,700788.0,0.0,0.0
13474,c7d60788-e2fa-418a-9fdc-6e931265b5f1,413f7f1c-fec9-4fe8-89c3-e892e598614c,Charged Off,269258.0,Long Term,705.0,1065805.0,3 years,Rent,Medical Bills,7576.06,10.3,300.0,12.0,0.0,167770.0,855800.0,0.0,0.0
13475,3b8c51cb-95fa-430b-a2c7-4a00ea2c63a7,5132d9c8-bc84-4c11-a938-740e00098841,Fully Paid,354948.0,Short Term,721.0,618887.0,10+ years,Own Home,Debt Consolidation,9438.06,14.0,300.0,11.0,0.0,129808.0,421036.0,0.0,0.0
13476,1acb2d2b-f858-4b75-9f0d-979ccdcaf13b,ba4abc42-f3f4-4a36-b30c-0fe7b4f3fcc4,Fully Paid,333080.0,Short Term,739.0,1820200.0,4 years,Rent,Buy House,20173.82,20.2,300.0,12.0,0.0,225302.0,399498.0,0.0,0.0
13477,523d2967-26d9-4356-a18e-ad2759b35ab4,d8e5214a-d77d-45df-93c0-b7a158c46903,Fully Paid,235048.0,Short Term,751.0,1314610.0,5 years,Home Mortgage,Debt Consolidation,23882.05,19.8,300.0,10.0,0.0,149891.0,230472.0,0.0,0.0
13478,b809f010-2981-43de-9476-b62dde7d91ee,b47a7725-2fba-426e-9e8a-c86005199206,Fully Paid,183788.0,Short Term,734.0,944775.0,10+ years,Home Mortgage,Debt Consolidation,7613.3,10.0,300.0,9.0,0.0,273980.0,404646.0,0.0,0.0
13481,26355e9b-a7c5-4ac5-89a0-bee5ebb4ba42,0dacd882-9230-4d17-9560-60aeb701572c,Fully Paid,215160.0,Short Term,699.0,817608.0,8 years,Rent,Other,10969.46,6.2,300.0,5.0,0.0,77292.0,139854.0,0.0,0.0
13482,52f78ff9-e321-45b6-af46-e977f03d7bf4,3029fcf4-225d-4a63-bc98-fe053523e65c,Fully Paid,508992.0,Short Term,748.0,1245032.0,10+ years,Home Mortgage,Debt Consolidation,13384.17,18.8,38.0,7.0,0.0,67412.0,281798.0,0.0,0.0
13483,e82b66f3-a9cd-4331-8650-c14731bbdae3,84452418-6a94-4f6b-b01f-265bee076f67,Charged Off,223586.0,Short Term,724.0,1174162.0,7 years,Rent,Debt Consolidation,17558.85,15.4,51.0,12.0,0.0,198588.0,263692.0,0.0,0.0
13486,aaad305b-f692-4038-9d3a-1850260e105f,daff92f7-a683-4b88-a93c-d2da3c8c5e59,Charged Off,305470.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Educational Expenses,36458.91,21.2,300.0,14.0,0.0,297958.0,690030.0,0.0,0.0
13487,5b4c2eca-feba-4141-b3c3-3e713f1d3ad5,60e3eb49-2d3d-4be5-8786-801adaec4b2f,Fully Paid,662376.0,Short Term,706.0,2230999.0,< 1 year,Rent,Debt Consolidation,4703.83,9.1,8.0,10.0,0.0,178828.0,1040512.0,0.0,0.0
13489,987d5e4f-ea25-4757-a88c-697e50a2a7e3,c90e1576-5108-4add-aa65-f85d8aa83152,Fully Paid,311740.0,Long Term,694.0,872594.0,0 years,Home Mortgage,Debt Consolidation,4995.67,23.6,300.0,6.0,0.0,239951.0,282370.0,0.0,0.0
13493,3153d5b4-5e26-42bb-92d9-9d3cedc703a1,862cb1c6-cf59-4108-9ade-3edbd57ac59e,Fully Paid,385308.0,Long Term,724.0,1174162.0,6 years,Rent,Other,6914.86,13.0,18.0,21.0,0.0,48944.0,57244.0,0.0,0.0
13494,a910d0a5-3fc6-4e15-92b2-28faa09820ed,e392852c-d2a5-410d-8bd2-74165f8ec7ce,Fully Paid,215446.0,Short Term,740.0,558201.0,10+ years,Home Mortgage,Debt Consolidation,14094.58,17.5,300.0,11.0,0.0,138206.0,308352.0,0.0,0.0
13495,85f2a465-4dc2-4ee7-8cb0-15df09ea4bb7,2bfd4557-dd17-44a2-88c4-b9edbc08b912,Fully Paid,296582.0,Short Term,741.0,1187576.0,3 years,Home Mortgage,Debt Consolidation,14448.74,15.9,15.0,11.0,0.0,194484.0,262768.0,0.0,0.0
13497,dc5e5fb4-407b-4849-ac6f-b12b99be83d0,1636fb08-7409-4211-b0a4-fd425ec03976,Fully Paid,356070.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Home Improvements,3511.77,15.1,300.0,6.0,0.0,95608.0,138556.0,0.0,0.0
13499,116d789f-4d1f-4087-b577-f3a22198c16a,29f67e86-ac7c-4a4c-9339-a3bf474fb3bb,Fully Paid,278916.0,Short Term,703.0,1334066.0,9 years,Home Mortgage,Debt Consolidation,17454.16,15.0,55.0,9.0,0.0,255018.0,375672.0,0.0,0.0
13500,d7178c71-272b-4b47-9523-1a9defe6d526,8404b51a-c8ee-414b-829a-b39d8774dcc2,Fully Paid,502744.0,Short Term,747.0,1938380.0,8 years,Home Mortgage,Debt Consolidation,35698.53,15.5,300.0,11.0,0.0,351975.0,842050.0,0.0,0.0
13501,bfc2495a-177a-4175-ae5a-74f76b5e15d3,ac16e5ea-cfad-4929-a0b3-989b3b07a7e5,Fully Paid,283228.0,Short Term,724.0,1174162.0,7 years,Home Mortgage,Debt Consolidation,8398.19,21.3,300.0,7.0,1.0,337839.0,647658.0,1.0,0.0
13502,fdf835f2-64c2-4ec0-bb21-6ccb4e1f99ec,98b49f86-864f-4090-a782-e8452cecce9d,Fully Paid,43274.0,Short Term,714.0,896857.0,< 1 year,Rent,Other,7869.99,9.1,300.0,5.0,0.0,99218.0,129800.0,0.0,0.0
13503,bfca50cd-c033-4c76-97b3-ccdccce252a7,0ae07002-422c-4337-b811-9892ef3048d5,Charged Off,267718.0,Short Term,736.0,1040459.0,3 years,Rent,Debt Consolidation,23583.94,14.0,16.0,9.0,0.0,87134.0,310420.0,0.0,0.0
13504,7892bcfc-6151-4a9b-9d17-2cebb33116bb,b610925c-4a50-448e-827e-a5902241b29b,Fully Paid,386144.0,Short Term,721.0,889295.0,4 years,Rent,Debt Consolidation,23047.38,31.3,24.0,9.0,1.0,113487.0,197318.0,1.0,0.0
13505,3988470a-3d4e-4643-94d4-6a7dec7410e9,d4989bf8-cc99-4a5a-acb7-5bfacccf29c6,Fully Paid,278344.0,Short Term,738.0,1018989.0,3 years,Rent,Debt Consolidation,12397.69,11.1,300.0,15.0,0.0,235505.0,452980.0,0.0,0.0
13507,b71f1af6-bd1e-4f76-8892-32832fedcf4e,6988ff16-a15f-4de8-84b6-8401e8aead3d,Fully Paid,260216.0,Short Term,747.0,2157507.0,10+ years,Home Mortgage,Home Improvements,30205.06,22.7,300.0,12.0,0.0,201704.0,264506.0,0.0,0.0
13508,1ac57536-5dbb-4ce2-85a0-377cb2a73727,ecd84258-5a43-45fd-aeda-16466e9da7bf,Fully Paid,321420.0,Long Term,720.0,1445805.0,< 1 year,Rent,Debt Consolidation,28313.61,16.7,300.0,18.0,1.0,373160.0,797170.0,1.0,0.0
13509,f84ea096-d395-4855-94a2-8bcf84512378,50201f5d-aa8c-49f3-96da-427e08ec82a0,Fully Paid,219714.0,Short Term,719.0,1897530.0,10+ years,Rent,Debt Consolidation,8317.44,10.4,75.0,10.0,1.0,557365.0,865106.0,1.0,0.0
13510,68240e02-f677-488c-b049-3c1fb013826a,462e9e98-c3bd-428e-b293-94f3c53da9c7,Fully Paid,79090.0,Short Term,690.0,216714.0,0 years,Rent,Debt Consolidation,4135.54,7.5,300.0,10.0,0.0,47557.0,163438.0,0.0,0.0
13511,c05a69a9-5093-481f-bafc-da713c6f9ab5,b4d4590d-b420-418f-9084-7e322245fa07,Charged Off,397386.0,Short Term,724.0,1174162.0,7 years,Rent,Debt Consolidation,17962.22,14.4,12.0,21.0,0.0,337535.0,692956.0,0.0,0.0
13512,b14ad7c9-cb9e-4042-85cc-4a8dd341fe0b,1157ade9-c585-4cbc-b6b2-5c27700b7089,Fully Paid,343332.0,Short Term,746.0,963699.0,10+ years,Home Mortgage,Debt Consolidation,5854.47,24.8,300.0,8.0,0.0,244834.0,529892.0,0.0,0.0
13514,3178441e-4cbe-4685-8c11-6f2550211f94,3a8023b0-b088-42fc-b885-f655a45a1ea8,Fully Paid,266266.0,Short Term,735.0,1149804.0,< 1 year,Rent,Debt Consolidation,21520.54,12.8,300.0,7.0,0.0,216600.0,281798.0,0.0,0.0
